city,state,country,builder_name,website_url,active_flag
Madurai,Tamil Nadu,India,Quality Promoters And Builders,https://www.magicbricks.com/Quality-Promoters-And-Builders-buid-4d423939303839,1
Madurai,Tamil Nadu,India,Fairland Property Developers,https://www.magicbricks.com/Fairland-Property-Developers-buid-4d423531343138,1
Salem,Tamil Nadu,India,Jemi Housing Ltd.,https://www.magicbricks.com/Jemi-Housing-Ltd.-buid-4d423534363730,1
Salem,Tamil Nadu,India,Sri Kriti Constructions,https://www.magicbricks.com/Sri-Kriti-Constructions-buid-4d423534373230,1
Salem,Tamil Nadu,India,Sunrise Buildcon Property Developers,https://www.magicbricks.com/Sunrise-Buildcon-Property-Developers-buid-4d423538353234,1
Salem,Tamil Nadu,India,Sri kirthika builders Pvt. Ltd.,https://www.magicbricks.com/Sri-kirthika-builders-Pvt.-Ltd.-buid-4d423737383234,1
Salem,Tamil Nadu,India,Chola Builders,https://www.magicbricks.com/Chola-Builders-buid-4d423835363831,1
Salem,Tamil Nadu,India,Metropole Homes,https://www.magicbricks.com/Metropole-Homes-buid-4d423939303531,1
Tirunelveli,Tamil Nadu,India,Gateway consturction,https://www.magicbricks.com/Gateway-consturction-buid-4d423731333734,1
Tirunelveli,Tamil Nadu,India,Maryam Builders,https://www.magicbricks.com/Maryam-Builders-buid-4d423733303439,1
Tirunelveli,Tamil Nadu,India,Shafi Construction,https://www.magicbricks.com/Shafi-Construction-buid-4d423733333035,1
Tirunelveli,Tamil Nadu,India,Anav Smart Homes,https://www.magicbricks.com/Anav-Smart-Homes-buid-4d423637333138,1
Tirunelveli,Tamil Nadu,India,John Buildwell India Pvt. Ltd.,https://www.magicbricks.com/John-Buildwell-India-Pvt.-Ltd.-buid-4d423732363932,1
Tirunelveli,Tamil Nadu,India,Arun Land Promoters,https://www.magicbricks.com/Arun-Land-Promoters-buid-4d423933393639,1
Tirunelveli,Tamil Nadu,India,Sameera Groups,https://www.magicbricks.com/Sameera-Groups-buid-4d423532323339,1
Vellore,Tamil Nadu,India,Sri Visthara Infrastructures Pvt. Ltd.,https://www.magicbricks.com/Sri-Visthara-Infrastructures-Pvt.-Ltd.-buid-4d423539333035,1
Vellore,Tamil Nadu,India,M G Land Developer,https://www.magicbricks.com/M-G-Land-Developer-buid-4d423732323236,1
Vellore,Tamil Nadu,India,JS Paradise Homes,https://www.magicbricks.com/JS-Paradise-Homes-buid-4d423732373336,1
Vellore,Tamil Nadu,India,Hmj Developers Llp,https://www.magicbricks.com/Hmj-Developers-Llp----buid-4d423936363439,1
Hyderabad,Telangana,India,Janapriya Upscale,https://www.magicbricks.com/Janapriya-Upscale-buid-4d423637333232,1
Hyderabad,Telangana,India,Anuhar Homes Pvt. Ltd.,https://www.magicbricks.com/Anuhar-Homes-Pvt.-Ltd.-buid-4d423535343532,1
Hyderabad,Telangana,India,SMR Holdings,https://www.magicbricks.com/SMR-Holdings-buid-4d423531363034,1
Hyderabad,Telangana,India,Ramky Estates & Farms Limited,https://www.magicbricks.com/Ramky-Estates-&-Farms-Limited-buid-4d423730353139,1
Hyderabad,Telangana,India,Ananda Homes,https://www.magicbricks.com/Ananda-Homes-buid-4d423731313137,1
Hyderabad,Telangana,India,Modi Builders,https://www.magicbricks.com/Modi-Builders-buid-4d423534353631,1
Hyderabad,Telangana,India,Sri Aditya Homes Pvt. Ltd.,https://www.magicbricks.com/Sri-Aditya-Homes-Pvt.-Ltd.-buid-4d423631363632,1
Hyderabad,Telangana,India,Vasavi Group,https://www.magicbricks.com/Vasavi-Group-buid-4d423637363338,1
Hyderabad,Telangana,India,Rajapushpa Properties Pvt. Ltd.,https://www.magicbricks.com/Rajapushpa-Properties-Pvt.-Ltd.-buid-4d423530343637,1
Hyderabad,Telangana,India,Fortune Infra Developers Pvt. Ltd.,https://www.magicbricks.com/Fortune-Infra-Developers-Pvt.-Ltd.-buid-4d423530313533,1
Hyderabad,Telangana,India,Praneeth Group,https://www.magicbricks.com/Praneeth-Group-buid-4d423533383830,1
Hyderabad,Telangana,India,Shanta Sriram Constructions Pvt. Ltd.,https://www.magicbricks.com/Shanta-Sriram-Constructions-Pvt.-Ltd.-buid-4d423534353235,1
Hyderabad,Telangana,India,S R Constructions,https://www.magicbricks.com/S-R-Constructions-buid-4d423535353839,1
Hyderabad,Telangana,India,BHASHYAM PROJECTS,https://www.magicbricks.com/BHASHYAM-PROJECTS-buid-4d423536343337,1
Hyderabad,Telangana,India,Greater Infra Projects,https://www.magicbricks.com/Greater-Infra-Projects-buid-4d423732353236,1
Hyderabad,Telangana,India,Om Sree Builders & Developers LLP,https://www.magicbricks.com/Om-Sree-Builders-&-Developers-LLP-buid-4d423737343733,1
Hyderabad,Telangana,India,Sandstone Infra India Pvt. Ltd.,https://www.magicbricks.com/Sandstone-Infra-India-Pvt.-Ltd.-buid-4d423830323537,1
Hyderabad,Telangana,India,Akshita Infra,https://www.magicbricks.com/Akshita-Infra-buid-4d423831373631,1
Karimnagar,Telangana,India,Sundari Iksha,https://www.magicbricks.com/Sundari-Iksha-buid-4d423533363133,1
Karimnagar,Telangana,India,Sree Chaitanya Constructions,https://www.magicbricks.com/Sree-Chaitanya-Constructions-buid-4d423839303037,1
Nalgonda,Telangana,India,Nature Avenues,https://www.magicbricks.com/Nature-Avenues-buid-4d423533343232,1
Nalgonda,Telangana,India,Pragati Green Meadows and Resorts Ltd.,https://www.magicbricks.com/Pragati-Green-Meadows-and-Resorts-Ltd.-buid-4d423630353233,1
Nalgonda,Telangana,India,USM MyCity,https://www.magicbricks.com/USM-MyCity-buid-4d423633313331,1
Nalgonda,Telangana,India,Nature Avenues Infra,https://www.magicbricks.com/Nature-Avenues-Infra-buid-4d423639313034,1
Nalgonda,Telangana,India,Vasundhara Projects,https://www.magicbricks.com/Vasundhara-Projects-buid-4d423734303030,1
Nalgonda,Telangana,India,Swayam Homes Pvt.Ltd,https://www.magicbricks.com/Swayam-Homes-Pvt.Ltd-buid-4d423735313337,1
Agartala,Tripura,India,Roodraksh Realtors,https://www.magicbricks.com/Roodraksh-Realtors-buid-4d423836313033,1
Agartala,Tripura,India,Tripureswari Developers,https://www.magicbricks.com/Tripureswari-Developers-buid-4d423837303231,1
Agra,Uttar Pradesh,India,Ansals Buildwell Ltd.,https://www.magicbricks.com/Ansals-Buildwell-Ltd.-buid-4d423530303830,1
Agra,Uttar Pradesh,India,Balaji Constructions,https://www.magicbricks.com/Balaji-Constructions-buid-4d423539343231,1
Agra,Uttar Pradesh,India,Satsangi Properties & Real Estate Developers Pvt Ltd,https://www.magicbricks.com/Satsangi-Properties-&-Real-Estate-Developers-Pvt-Ltd-buid-4d423535313432,1
Agra,Uttar Pradesh,India,Bansuri Housing,https://www.magicbricks.com/Bansuri-Housing-buid-4d423537373532,1
Agra,Uttar Pradesh,India,IBD Universal Pvt. Ltd.,https://www.magicbricks.com/IBD-Universal-Pvt.-Ltd.-buid-4d423537393536,1
Agra,Uttar Pradesh,India,Pushpanjali Constructions Pvt. Ltd.,https://www.magicbricks.com/Pushpanjali-Constructions-Pvt.-Ltd.-buid-4d423632323438,1
Agra,Uttar Pradesh,India,Ganpati Infrastructure Development Company Ltd.,https://www.magicbricks.com/Ganpati-Infrastructure-Development-Company-Ltd.-buid-4d423632313730,1
Agra,Uttar Pradesh,India,Shankar Group,https://www.magicbricks.com/Shankar-Group-buid-4d423633323238,1
Agra,Uttar Pradesh,India,Ganpati Builders,https://www.magicbricks.com/Ganpati-Builders-buid-4d423634333831,1
Agra,Uttar Pradesh,India,Gayatri Developwell Pvt. Ltd.,https://www.magicbricks.com/Gayatri-Developwell-Pvt.-Ltd.-buid-4d423635353036,1
Agra,Uttar Pradesh,India,Govinda Housing Ltd.,https://www.magicbricks.com/Govinda-Housing-Ltd.-buid-4d423639373237,1
Agra,Uttar Pradesh,India,Supremo Infra Deals Pvt. Ltd.,https://www.magicbricks.com/Supremo-Infra-Deals-Pvt.-Ltd.--buid-4d423639383636,1
Agra,Uttar Pradesh,India,Friends Builder,https://www.magicbricks.com/Friends-Builder-buid-4d423637363736,1
Agra,Uttar Pradesh,India,Rudrani Developer,https://www.magicbricks.com/Rudrani-Developer-buid-4d423637333730,1
Agra,Uttar Pradesh,India,Indraprastha Aashiyana India Pvt. Ltd.,https://www.magicbricks.com/Indraprastha-Aashiyana-India-Pvt.-Ltd.-buid-4d423833393435,1
Agra,Uttar Pradesh,India,RRR Infra Zone Pvt Ltd,https://www.magicbricks.com/RRR-Infra-Zone-Pvt-Ltd-buid-4d423937333237,1
Agra,Uttar Pradesh,India,Krishna Bhu Vikas LLP,https://www.magicbricks.com/Krishna-Bhu-Vikas-LLP-buid-4d423530353337,1
Agra,Uttar Pradesh,India,Dauji Residency Pvt Ltd,https://www.magicbricks.com/Dauji-Residency-Pvt-Ltd-buid-4d423530373934,1
Agra,Uttar Pradesh,India,Rainbow Infra Housing Pvt Ltd,https://www.magicbricks.com/Rainbow-Infra-Housing-Pvt-Ltd--buid-4d423531303331,1
Aligarh,Uttar Pradesh,India,Unnati Construction Pvt. Ltd.,https://www.magicbricks.com/Unnati-Construction-Pvt.-Ltd.-buid-4d423630333234,1
Aligarh,Uttar Pradesh,India,GSP Group,https://www.magicbricks.com/GSP-Group-buid-4d423733363236,1
Aligarh,Uttar Pradesh,India,Ozone Builders and Developers,https://www.magicbricks.com/Ozone-Builders-and-Developers-buid-4d423734353431,1
Aligarh,Uttar Pradesh,India,Land Science Buildwell LLP,https://www.magicbricks.com/Land-Science-Buildwell-LLP-buid-4d423836373739,1
Aligarh,Uttar Pradesh,India,Kushagr Infra Developer P Ltd.,https://www.magicbricks.com/Kushagr-Infra-Developer-P-Ltd.--buid-4d423838353339,1
Allahabad,Uttar Pradesh,India,Rudra Group,https://www.magicbricks.com/Rudra-Group-buid-4d423634393436,1
Allahabad,Uttar Pradesh,India,I and T Builders and Developers,https://www.magicbricks.com/I-and-T-Builders-and-Developers-buid-4d423534363737,1
Allahabad,Uttar Pradesh,India,Tulsiani HK Infrahousing Pvt. Ltd.,https://www.magicbricks.com/Tulsiani-HK-Infrahousing-Pvt.-Ltd.-buid-4d423537323539,1
Allahabad,Uttar Pradesh,India,R J Group of Companies,https://www.magicbricks.com/R-J-Group-of-Companies-buid-4d423538353136,1
Allahabad,Uttar Pradesh,India,Vardha Develco Pvt. Ltd.,https://www.magicbricks.com/Vardha-Develco-Pvt.-Ltd.-buid-4d423539383333,1
Allahabad,Uttar Pradesh,India,Shine City Infra Project Pvt. Ltd.,https://www.magicbricks.com/Shine-City-Infra-Project-Pvt.-Ltd.-buid-4d423630383936,1
Allahabad,Uttar Pradesh,India,Prayagraj Buildtech Pvt Ltd,https://www.magicbricks.com/Prayagraj-Buildtech-Pvt-Ltd-buid-4d423631353533,1
Allahabad,Uttar Pradesh,India,Paras Kunj Developers,https://www.magicbricks.com/Paras-Kunj-Developers-buid-4d423637363339,1
Allahabad,Uttar Pradesh,India,Aarambh Infra Developers,https://www.magicbricks.com/Aarambh-Infra-Developers-buid-4d423736353036,1
Allahabad,Uttar Pradesh,India,Citizen Housing,https://www.magicbricks.com/Citizen-Housing-buid-4d423737303137,1
Allahabad,Uttar Pradesh,India,Narayan Infraheight Pvt. Ltd.,https://www.magicbricks.com/Narayan-Infraheight-Pvt.-Ltd.-buid-4d423737393932,1
Allahabad,Uttar Pradesh,India,Kanodia Investments Pvt. Ltd.,https://www.magicbricks.com/Kanodia-Investments-Pvt.-Ltd.-buid-4d423738363439,1
Allahabad,Uttar Pradesh,India,Amrit Empire Infraventure Pvt. Ltd.,https://www.magicbricks.com/Amrit-Empire-Infraventure-Pvt.-Ltd.-buid-4d423738393933,1
Allahabad,Uttar Pradesh,India,The Innovators Digital Ads Pvt. Ltd,https://www.magicbricks.com/The-Innovators-Digital-Ads-Pvt.-Ltd-buid-4d423739393933,1
Allahabad,Uttar Pradesh,India,A Grand Buildwell Pvt. Ltd.,https://www.magicbricks.com/A-Grand-Buildwell-Pvt.-Ltd.-buid-4d423739313033,1
Allahabad,Uttar Pradesh,India,Disire SK Green Infra Pvt Ltd,https://www.magicbricks.com/Disire-SK-Green-Infra-Pvt-Ltd-buid-4d423837363337,1
Allahabad,Uttar Pradesh,India,Earth Homes Private Limited,https://www.magicbricks.com/Earth-Homes-Private-Limited--buid-4d423530383134,1
Allahabad,Uttar Pradesh,India,MB GROUP,https://www.magicbricks.com/MB-GROUP-buid-4d423533313239,1
Bareilly,Uttar Pradesh,India,Horizon Dwellings Pvt. Ltd.,https://www.magicbricks.com/Horizon-Dwellings-Pvt.-Ltd.-buid-4d423536353938,1
Bareilly,Uttar Pradesh,India,Eldeco Infrabuild Ltd,https://www.magicbricks.com/Eldeco-Infrabuild-Ltd-buid-4d423734323135,1
Bareilly,Uttar Pradesh,India,D G Infra Towers Pvt. Ltd.,https://www.magicbricks.com/D-G-Infra-Towers-Pvt.-Ltd.-buid-4d423738303333,1
Bareilly,Uttar Pradesh,India,DG Infra Group and Horizon Dwelling,https://www.magicbricks.com/DG-Infra-Group-and-Horizon-Dwelling-buid-4d423836373431,1
Bareilly,Uttar Pradesh,India,JB Infratech,https://www.magicbricks.com/JB-Infratech-buid-4d423931373235,1
Ghaziabad,Uttar Pradesh,India,Mahagun Group,https://www.magicbricks.com/Mahagun-Group-buid-4d423535383038,1
Ghaziabad,Uttar Pradesh,India,Amrapali Group,https://www.magicbricks.com/Amrapali-Group-buid-4d423533393531,1
Ghaziabad,Uttar Pradesh,India,Ramprastha Group,https://www.magicbricks.com/Ramprastha-Group-buid-4d423530333036,1
Ghaziabad,Uttar Pradesh,India,Panchsheel Builtech Pvt. Ltd.,https://www.magicbricks.com/Panchsheel-Builtech-Pvt.-Ltd.-buid-4d423533363934,1
Ghaziabad,Uttar Pradesh,India,Migsun Group,https://www.magicbricks.com/Migsun-Group-buid-4d423739303333,1
Ghaziabad,Uttar Pradesh,India,Gaurs Group,https://www.magicbricks.com/Gaurs-Group-buid-4d423634333834,1
Ghaziabad,Uttar Pradesh,India,Gardenia Group,https://www.magicbricks.com/Gardenia-Group-buid-4d423533383636,1
Ghaziabad,Uttar Pradesh,India,SG Estates Pvt. Ltd.,https://www.magicbricks.com/SG-Estates-Pvt.-Ltd.-buid-4d423534363431,1
Ghaziabad,Uttar Pradesh,India,Gaurs Group,https://www.magicbricks.com/Gaurs-Group-buid-4d423536323838,1
Ghaziabad,Uttar Pradesh,India,Aditya Builders & Developers,https://www.magicbricks.com/Aditya-Builders-&-Developers-buid-4d423532393238,1
Ghaziabad,Uttar Pradesh,India,Shipra Group,https://www.magicbricks.com/Shipra-Group-buid-4d423534303239,1
Ghaziabad,Uttar Pradesh,India,Apex Group,https://www.magicbricks.com/Apex-Group-buid-4d423539323537,1
Ghaziabad,Uttar Pradesh,India,Aditya Group,https://www.magicbricks.com/Aditya-Group-buid-4d423634303435,1
Ghaziabad,Uttar Pradesh,India,Rishabh Group,https://www.magicbricks.com/Rishabh-Group-buid-4d423535343938,1
Ghaziabad,Uttar Pradesh,India,SVP Group,https://www.magicbricks.com/SVP-Group-buid-4d423533393732,1
Ghaziabad,Uttar Pradesh,India,LANDCRAFT DEVELOPERS PVT. LTD.,https://www.magicbricks.com/LANDCRAFT-DEVELOPERS-PVT.-LTD.-buid-4d423537393233,1
Ghaziabad,Uttar Pradesh,India,Uninav Developers Pvt. Ltd.,https://www.magicbricks.com/Uninav-Developers-Pvt.-Ltd.-buid-4d423533343732,1
Ghaziabad,Uttar Pradesh,India,Wave City,https://www.magicbricks.com/Wave-City-buid-4d423830383635,1
Ghaziabad,Uttar Pradesh,India,Ghaziabad Development Authority,https://www.magicbricks.com/Ghaziabad-Development-Authority-buid-4d423730303033,1
Ghaziabad,Uttar Pradesh,India,Capital Propmart Infra,https://www.magicbricks.com/Capital-Propmart-Infra-buid-4d423930313733,1
Hapur,Uttar Pradesh,India,VANSH ASSOCIATES,https://www.magicbricks.com/VANSH-ASSOCIATES-buid-4d423734363739,1
Hapur,Uttar Pradesh,India,Aaradhayam Infra Builders Pvt. Ltd.,https://www.magicbricks.com/Aaradhayam-Infra-Builders-Pvt.-Ltd.-buid-4d423830313033,1
Hapur,Uttar Pradesh,India,Lonar Group,https://www.magicbricks.com/Lonar-Group-buid-4d423531323131,1
Hapur,Uttar Pradesh,India,Atomoney,https://www.magicbricks.com/Atomoney-buid-4d423533313334,1
Lucknow,Uttar Pradesh,India,Kanchhal Group,https://www.magicbricks.com/Kanchhal-Group-buid-4d423534383234,1
Lucknow,Uttar Pradesh,India,Sigma Rock Infra Ventures Pvt. Ltd.,https://www.magicbricks.com/Sigma-Rock-Infra-Ventures-Pvt.-Ltd.-buid-4d423537313930,1
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,https://www.magicbricks.com/Rohtas-Projects-Ltd.-buid-4d423538303439,1
Lucknow,Uttar Pradesh,India,DaleIndia Developer Pvt Ltd,https://www.magicbricks.com/DaleIndia-Developer-Pvt-Ltd-buid-4d423538363933,1
Lucknow,Uttar Pradesh,India,Jai Mega Developer Pvt. Ltd.,https://www.magicbricks.com/Jai-Mega-Developer-Pvt.-Ltd.-buid-4d423538383639,1
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,https://www.magicbricks.com/Paarth-Infrabuild-Pvt.-Ltd.-buid-4d423630323036,1
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,https://www.magicbricks.com/Lucknow-Development-Authority-buid-4d423631333833,1
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,https://www.magicbricks.com/Rishita-Developers-Pvt.-Ltd.-buid-4d423631353930,1
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,https://www.magicbricks.com/Shalimar-Corp-Ltd.-buid-4d423633353830,1
Lucknow,Uttar Pradesh,India,M I Builders Pvt Ltd,https://www.magicbricks.com/M-I-Builders-Pvt-Ltd-buid-4d423634363032,1
Lucknow,Uttar Pradesh,India,Shalimar Lakecity Pvt Ltd,https://www.magicbricks.com/Shalimar-Lakecity-Pvt-Ltd-buid-4d423636353430,1
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,https://www.magicbricks.com/Anamlife-Infra-Heights-Pvt.-Ltd.-buid-4d423637313932,1
Lucknow,Uttar Pradesh,India,Viraj Constructions,https://www.magicbricks.com/Viraj-Constructions-buid-4d423736333832,1
Lucknow,Uttar Pradesh,India,ORO Group,https://www.magicbricks.com/ORO-Group-buid-4d423830333939,1
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,https://www.magicbricks.com/Shri-Balaji-Construction-Company-buid-4d423833313137,1
Mathura,Uttar Pradesh,India,JSR Housing & Developers Pvt. Ltd.,https://www.magicbricks.com/JSR-Housing-&-Developers-Pvt.-Ltd.-buid-4d423539353030,1
Mathura,Uttar Pradesh,India,SK Group,https://www.magicbricks.com/SK-Group-buid-4d423632343737,1
Mathura,Uttar Pradesh,India,Hi View Constructions Pvt. Ltd.,https://www.magicbricks.com/Hi-View-Constructions-Pvt.-Ltd.-buid-4d423632363735,1
Mathura,Uttar Pradesh,India,KRS Builders,https://www.magicbricks.com/KRS-Builders-buid-4d423730313330,1
Mathura,Uttar Pradesh,India,Brijvaas Group,https://www.magicbricks.com/Brijvaas-Group-buid-4d423735333038,1
Mathura,Uttar Pradesh,India,Suncity Hi Tech Projects Pvt. Ltd.,https://www.magicbricks.com/Suncity-Hi-Tech-Projects-Pvt.-Ltd.-buid-4d423739343739,1
Mathura,Uttar Pradesh,India,Shri Manohar Real Estate Pvt Ltd,https://www.magicbricks.com/Shri-Manohar-Real-Estate-Pvt-Ltd-buid-4d423933313633,1
Mathura,Uttar Pradesh,India,OMR Proptech,https://www.magicbricks.com/OMR-Proptech-buid-4d423936343431,1
Mathura,Uttar Pradesh,India,Kadamshree Developers India LLP,https://www.magicbricks.com/Kadamshree-Developers-India-LLP-buid-4d423936343739,1
Mathura,Uttar Pradesh,India,Nidhivan Property Linkers Pvt. Ltd.,https://www.magicbricks.com/Nidhivan-Property-Linkers-Pvt.-Ltd.-buid-4d423532343834,1
Mathura,Uttar Pradesh,India,Dream Town Vrindavan,https://www.magicbricks.com/Dream-Town-Vrindavan-buid-4d423532333730,1
Mathura,Uttar Pradesh,India,Valiant Real Estate Private Limited,https://www.magicbricks.com/Valiant-Real-Estate-Private-Limited-buid-4d423531333435,1
Meerut,Uttar Pradesh,India,Supertech Ltd.,https://www.magicbricks.com/Supertech-Ltd.-buid-4d423630393139,1
Meerut,Uttar Pradesh,India,Sikka Group,https://www.magicbricks.com/Sikka-Group-buid-4d423533393130,1
Meerut,Uttar Pradesh,India,IHPL Group,https://www.magicbricks.com/IHPL-Group-buid-4d423733333930,1
Meerut,Uttar Pradesh,India,Proview Rishabh Infra Pvt Ltd,https://www.magicbricks.com/Proview-Rishabh-Infra-Pvt-Ltd-buid-4d423531393333,1
Moradabad,Uttar Pradesh,India,S.L Group,https://www.magicbricks.com/S.L-Group-buid-4d423734303536,1
Moradabad,Uttar Pradesh,India,Aaradhayam Home Solution,https://www.magicbricks.com/Aaradhayam-Home-Solution-buid-4d423830373331,1
Varanasi,Uttar Pradesh,India,Roma Builders And Promoters Pvt. Ltd.,https://www.magicbricks.com/Roma-Builders-And-Promoters-Pvt.-Ltd.-buid-4d423534353036,1
Varanasi,Uttar Pradesh,India,Rudra Real Estate Ltd.,https://www.magicbricks.com/Rudra-Real-Estate-Ltd.-buid-4d423535393233,1
Varanasi,Uttar Pradesh,India,Jeet Home Solutions Pvt. Ltd.,https://www.magicbricks.com/Jeet-Home-Solutions-Pvt.-Ltd.-buid-4d423631323135,1
Varanasi,Uttar Pradesh,India,JBKB Infra Project Pvt Ltd,https://www.magicbricks.com/JBKB-Infra-Project-Pvt-Ltd-buid-4d423634323235,1
Varanasi,Uttar Pradesh,India,Chandra Towers Pvt. Ltd.,https://www.magicbricks.com/Chandra-Towers-Pvt.-Ltd.-buid-4d423731323231,1
Varanasi,Uttar Pradesh,India,Sparrow Infratech,https://www.magicbricks.com/Sparrow-Infratech-buid-4d423733323739,1
Varanasi,Uttar Pradesh,India,Winsome Developer Pvt. Ltd.,https://www.magicbricks.com/Winsome-Developer-Pvt.-Ltd.-buid-4d423732373832,1
Varanasi,Uttar Pradesh,India,Rajmahal Builders,https://www.magicbricks.com/Rajmahal-Builders-buid-4d423736343732,1
Varanasi,Uttar Pradesh,India,Awadh Group,https://www.magicbricks.com/Awadh-Group-buid-4d423830343139,1
Varanasi,Uttar Pradesh,India,Leela Heights Pvt. Ltd.,https://www.magicbricks.com/Leela-Heights-Pvt.-Ltd.-buid-4d423830393731,1
Varanasi,Uttar Pradesh,India,Devcity Developers Pvt. Ltd.,https://www.magicbricks.com/Devcity-Developers-Pvt.-Ltd.-buid-4d423831303537,1
Varanasi,Uttar Pradesh,India,Shivakashi Homes,https://www.magicbricks.com/Shivakashi-Homes-buid-4d423832353333,1
Varanasi,Uttar Pradesh,India,Shree Sai Baba Infra Projects Pvt. Ltd.,https://www.magicbricks.com/Shree-Sai-Baba-Infra-Projects-Pvt.-Ltd.-buid-4d423832353831,1
Varanasi,Uttar Pradesh,India,VHV Builders Pvt. Ltd.,https://www.magicbricks.com/VHV-Builders-Pvt.-Ltd.-buid-4d423833333439,1
Varanasi,Uttar Pradesh,India,99 Square Feet Infralife Pvt. Ltd.,https://www.magicbricks.com/99-Square-Feet-Infralife-Pvt.-Ltd.-buid-4d423833333831,1
Varanasi,Uttar Pradesh,India,Gharana Residency Pvt. Ltd.,https://www.magicbricks.com/Gharana-Residency-Pvt.-Ltd.-buid-4d423832373831,1
Varanasi,Uttar Pradesh,India,Patliputra Real Estate,https://www.magicbricks.com/Patliputra-Real-Estate-buid-4d423834333139,1
Varanasi,Uttar Pradesh,India,Vajrakaya Real Estate Pvt. Ltd.,https://www.magicbricks.com/Vajrakaya-Real-Estate-Pvt.-Ltd.-buid-4d423834303637,1
Varanasi,Uttar Pradesh,India,Shakuntalam Infradevelopers Ltd.,https://www.magicbricks.com/Shakuntalam-Infradevelopers-Ltd.-buid-4d423531313830,1
Varanasi,Uttar Pradesh,India,Mahakaya InfraCity Pvt Limited,https://www.magicbricks.com/Mahakaya-InfraCity-Pvt-Limited-buid-4d423530363636,1
DehraDun,Uttarakhand,India,Resizone Group,https://www.magicbricks.com/Resizone-Group-buid-4d423536393534,1
DehraDun,Uttarakhand,India,ABL Projects,https://www.magicbricks.com/ABL-Projects-buid-4d423538373231,1
DehraDun,Uttarakhand,India,H A Realtors,https://www.magicbricks.com/H-A-Realtors-buid-4d423631323534,1
DehraDun,Uttarakhand,India,Earthcon Construction Pvt. Ltd.,https://www.magicbricks.com/Earthcon-Construction-Pvt.-Ltd.-buid-4d423631383430,1
DehraDun,Uttarakhand,India,Pacific Development Corporation Ltd.,https://www.magicbricks.com/Pacific-Development-Corporation-Ltd.-buid-4d423636313036,1
DehraDun,Uttarakhand,India,Pushpanjali Realms and Infratech,https://www.magicbricks.com/Pushpanjali-Realms-and-Infratech-buid-4d423637303131,1
DehraDun,Uttarakhand,India,Best Developers and Builders,https://www.magicbricks.com/Best-Developers-and-Builders-buid-4d423637313933,1
DehraDun,Uttarakhand,India,Doon Divine Hotels and Developers Pvt Ltd,https://www.magicbricks.com/Doon-Divine-Hotels-and-Developers-Pvt-Ltd-buid-4d423637343138,1
DehraDun,Uttarakhand,India,Siddharth Buildwell LLP,https://www.magicbricks.com/Siddharth-Buildwell-LLP-buid-4d423734373434,1
DehraDun,Uttarakhand,India,Sarahna Realtors,https://www.magicbricks.com/Sarahna-Realtors-buid-4d423830333037,1
DehraDun,Uttarakhand,India,Mahalaxmi Buildwell Enterprises Pvt. Ltd.,https://www.magicbricks.com/Mahalaxmi-Buildwell-Enterprises-Pvt.-Ltd.-buid-4d423830333737,1
DehraDun,Uttarakhand,India,Avenue Commercial Pvt. Ltd.,https://www.magicbricks.com/Avenue-Commercial-Pvt.-Ltd.-buid-4d423832353639,1
DehraDun,Uttarakhand,India,Nishtha Builders,https://www.magicbricks.com/Nishtha-Builders-buid-4d423833343835,1
DehraDun,Uttarakhand,India,JJ Town Star Realty LLP,https://www.magicbricks.com/JJ-Town-Star-Realty-LLP-buid-4d423531303033,1
DehraDun,Uttarakhand,India,AMD Buildcon,https://www.magicbricks.com/AMD-Buildcon-buid-4d423531313930,1
DehraDun,Uttarakhand,India,Sidhharth Bhasin,https://www.magicbricks.com/Sidhharth-Bhasin-buid-4d423530353835,1
DehraDun,Uttarakhand,India,Sawhney Structures LLP,https://www.magicbricks.com/Sawhney-Structures-LLP-buid-4d423531343039,1
DehraDun,Uttarakhand,India,Innovative Indo America Buildwell,https://www.magicbricks.com/Innovative-Indo-America-Buildwell-buid-4d423530393734,1
DehraDun,Uttarakhand,India,M And M Luxe Homes LLP,https://www.magicbricks.com/M-And-M-Luxe-Homes-LLP-buid-4d423531303436,1
DehraDun,Uttarakhand,India,Rapid Construction,https://www.magicbricks.com/Rapid-Construction-buid-4d423531343131,1
Asansol,West Bengal,India,Sugam Homes,https://www.magicbricks.com/Sugam-Homes-buid-4d423630313737,1
Asansol,West Bengal,India,Shristi Infrastructure Development Corporation Ltd.,https://www.magicbricks.com/Shristi-Infrastructure-Development-Corporation-Ltd.-buid-4d423538353438,1
Asansol,West Bengal,India,Bengal Shristi Infrastructure Development Limited,https://www.magicbricks.com/Bengal-Shristi-Infrastructure-Development-Limited-buid-4d423731303634,1
Asansol,West Bengal,India,Anandam Group of Companies,https://www.magicbricks.com/Anandam-Group-of-Companies-buid-4d423836393239,1
Asansol,West Bengal,India,Ananta Developers,https://www.magicbricks.com/Ananta-Developers-buid-4d423837383837,1
