address,lat,lon
"Amaghata,Dhanbad, India",,
"Nawadih,Dhanbad, India",,
"Chandra Vihar Colony,Dhanbad, India",,
"Dhaiya,Dhanbad, India",23.8028532,86.4272546
"Adityapur,Jamshedpur, India",22.76701,86.1688486
"Pundag,Ranchi, India",23.343891,85.272278
"Kalakusuma,Dhanbad, India",,
"Namkum,Ranchi, India",23.2790977,85.3946302
"Mango,Jamshedpur, India",22.8153862,86.2116742
"Jharudih,Dhanbad, India",23.8067921,86.4189343
"Muchipara,Durgapur, India",23.5041197,87.3530115
"Upper Bazar,Ranchi, India",23.3725427,85.3172631
"Kusum Vihar,Dhanbad, India",,
"Ashok Nagar,Ranchi, India",23.348949,85.3052082
"Patelnagar,Ranchi, India",,
"Singh More,Ranchi, India",23.3022807,85.3142407
"Dobo,Jamshedpur, India",,
"Kadma,Jamshedpur, India",22.8098649,86.1653564
"Sonari Town,Jamshedpur, India",,
"Telco Colony,Jamshedpur, India",,
"Dimna,Jamshedpur, India",22.8407033,86.2243295
"Namda Basti,Jamshedpur, India",,
"Azad Nagar,Jamshedpur, India",,
"Gamharia,Jamshedpur, India",22.8256765,86.1331011
"Sakchi,Jamshedpur, India",,
"Moharda,Jamshedpur, India",,
"Bistupur,Jamshedpur, India",22.7941282,86.1834418
"Baridih,Jamshedpur, India",22.7970613,86.2447787
"Circuit House Area,Jamshedpur, India",,
"Hirapur,Dhanbad, India",23.7991476,86.4403063
"Dhalbhumgarh,Jamshedpur, India",,
"Saraikela,Jamshedpur, India",,
"Chowka,Jamshedpur, India",,
"Dugni,Jamshedpur, India",,
"Chandil,Jamshedpur, India",,
"Rudrapur,Bhubaneswar, India",,
"Sector 99,Gurgaon, India",28.4645549,76.9628585
"Dumuduma,Bhubaneswar, India",20.2447525,85.7920272
"Sector 135,Noida, India",28.4980046,77.4000326
"Oyna,Ranchi, India",,
"Lalpur,Ranchi, India",23.375328,85.3384361
"Guduvancheri,Chennai, India",12.8439997,80.0603546
"Chandwe,Ranchi, India",23.4114244,85.3146797
"Kanke,Ranchi, India",23.4613962,85.3274961
"Chiraundi,Ranchi, India",23.4099758,85.3403056
"Khar,Mumbai, India",19.0682411,72.8400412
"Ormanjhi,Ranchi, India",23.506051,85.4737115
"Hutup,Ranchi, India",,
"Jessore Road,Kolkata, India",22.6080961,88.3942426
"Girgaon,Mumbai, India",18.9543165,72.8179082
"Boreya,Ranchi, India",23.4308645,85.3333725
"BIT Mesra,Ranchi, India",23.4175695,85.4394094
"Tupudana,Ranchi, India",23.2672312,85.3081941
"Buti More,Ranchi, India",,
"Bariatu Road,Ranchi, India",,
"Hatma,Ranchi, India",23.3875996,85.3334123
"Kumharia,Ranchi, India",,
"Jamuari,Ranchi, India",,
"Agaramthen,Chennai, India",,
"Dibdih,Ranchi, India",,
"Kantatoli,Ranchi, India",,
"Hatia,Ranchi, India",23.3094048,85.3084951
"Argora,Ranchi, India",23.3504514,85.2926682
"Kampu,Gwalior, India",,
"Club Road,Ranchi, India",23.3539142,85.3286816
"Kishore Ganj,Ranchi, India",,
"Hawai Nagar,Ranchi, India",,
"Daudnagar,Ranchi, India",,
"Bhumiartoli,Ranchi, India",,
"Ratu Road,Ranchi, India",23.3931931,85.2690482
"Bariatu,Ranchi, India",23.3750646,85.2762115
"Vijaynagar,Belgaum, India",,
"Hindwadi,Belgaum, India",15.8343621,74.5182582
"Tilakwadi,Belgaum, India",15.8368581,74.5019281
"Nanawadi,Belgaum, India",15.8429556,74.4954843
"Sadashiv Nagar,Belgaum, India",15.8782951,74.5084834
"Udyambag,Belgaum, India",15.8174629,74.4926262
"Belagavi,Belgaum, India",15.8490568,74.5089431
"Bhagya Nagar,Belgaum, India",15.8306754,74.5066809
"Kakati,Belgaum, India",,
"Parvathi Nagar,Bellary, India",15.1520407,76.9248633
"AnjanaPura,Bangalore, India",12.8601312,77.5540587
"Sulur,Coimbatore, India",10.9890537,77.1014971
"Athipalayam,Coimbatore, India",11.1291418,76.9807251
"Cumbum,Theni, India",9.7394057,77.2853013
"Soorapattu,Chennai, India",,
"Solar,Erode, India",11.3194291,77.7519875
"Viraganur,Madurai, India",9.9005203,78.162842
"Metupalayam,Coimbatore, India",,
"Kuthambakkam,Chennai, India",,
"Woraiyur,Trichy, India",10.8280539,78.6731113
"Veerapandi,Coimbatore, India",11.1696024,76.9516148
"Viswas Nagar,Trichy, India",10.8158345,78.7091785
"Mahindra World City,Chennai, India",,
"Singaperumal Koil,Chennai, India",,
"Periyar,Madurai, India",10.0467592,78.1663701
"Ramanathapuram,Coimbatore, India",10.9947773,76.99213
"Red Hills,Chennai, India",13.1649493,80.1816203
"Mathigiri,Hosur, India",12.6928265,77.8062946
"Pannimadai,Coimbatore, India",11.0856589,76.9164154
"Nanjundapuram,Coimbatore, India",10.9766213,76.9951886
"Thiruvallur,Chennai, India",13.1123034,80.1471697
"Panjappur,Trichy, India",10.7542032,78.6557842
"Tirunelveli Town,Tirunelveli, India",8.7275525,77.6884889
"Mathur,Trichy, India",,
"Kovilpalayam,Coimbatore, India",11.1376235,77.0363987
"Kalapatti,Coimbatore, India",11.0787684,77.0370419
"Vagaikulam,Tuticorin, India",,
"Neelankarai,Chennai, India",12.9454955,80.2574692
"SIHS Colony,Coimbatore, India",,
"Maraimalai Nagar,Chennai, India",13.018875,80.2246142
"Paranur,Chennai, India",,
"Valarpuram,Chennai, India",,
"CGE Colony,Tuticorin, India",,
"Ambattur,Chennai, India",13.1193746,80.1507648
"Kappalur,Madurai, India",9.843768,78.0162763
"Saravanampatti,Coimbatore, India",11.0747296,77.0027116
"Arasur,Coimbatore, India",11.0861923,77.1142844
"Vellalore,Coimbatore, India",10.9771983,77.0057346
"Udumalpet,Tirupur, India",,
"Kovai Pudur,Coimbatore, India",10.9710579,76.8888297
"Reddiarpatty,Tirunelveli, India",,
"Ponnagaram,Dindigul, India",,
"Thachanallur,Tirunelveli, India",8.7469478,77.7025652
"Karanodai,Chennai, India",,
"pollachi,Coimbatore, India",10.6588234,77.00873
"Mandela Nagar,Madurai, India",,
"Srirangam,Trichy, India",10.8573308,78.6930848
"Puzhal,Chennai, India",13.1636492,80.2038067
"RR Nagar,Mysore, India",12.3410563,76.6662609
"Uthandi,Chennai, India",12.8687677,80.247209
"Porur,Chennai, India",13.0320131,80.158304
"Ambur,Tirupattur, India",12.7874171,78.7188211
"Thirunagar,Trichy, India",,
"Medavakkam,Chennai, India",12.9229928,80.1882897
"Siruseri,Chennai, India",12.8012825,80.1991871
"Pattanam,Coimbatore, India",10.9804139,77.0551872
"Singanallur,Coimbatore, India",11.0124691,77.0391191
"Ring Road,Mysore, India",12.3499538,76.643999
"Edayarpalayam,Coimbatore, India",11.26246,77.1036692
"BN Reddy Nagar,Hyderabad, India",17.462147,78.5921097
"Thoraipakkam,Chennai, India",12.948567,80.1956323
"New Perungalathur,Chennai, India",12.9216163,80.0935766
"Thiruvanaikoil,Trichy, India",,
"Cantonment,Bellary, India",15.1571808,76.8906069
"Karapakkam,Chennai, India",12.9117073,80.2277203
"Mandaiyur,Trichy, India",10.65516,78.72144
"Peelamedu,Coimbatore, India",11.0269577,76.9945813
"Madhavaram,Chennai, India",13.1429313,80.2325166
"Neelambur,Coimbatore, India",11.0644299,77.0861309
"Somanur,Coimbatore, India",11.086873,77.1857437
"Chinnavedampatti,Coimbatore, India",11.0629428,76.9843304
"Arakkonam,Vellore, India",13.0744037,79.6715774
"Avinashi Road,Coimbatore, India",11.0484876,77.05559
"Rajakilpakkam,Chennai, India",,
"Thiruverkadu,Chennai, India",13.0983878,80.1349581
"Podunur,Coimbatore, India",,
"Sholinganallur,Chennai, India",12.9174426,80.2164902
"Nallampalayam,Coimbatore, India",11.0408836,76.9547225
"Othakal Mandapam,Coimbatore, India",,
"Navalur,Chennai, India",12.8445841,80.2264618
"Palathurai,Coimbatore, India",10.8825295,76.9543402
"Kundrathur,Chennai, India",13.0306501,80.1529176
"Kovilambakkam,Chennai, India",12.9392427,80.1825888
"Vellakinar,Coimbatore, India",11.0733308,76.9558099
"Pallavaram Thuraipakkam Road,Chennai, India",12.9464043,80.2313393
"Urapakkam,Chennai, India",,
"Perungalathur,Chennai, India",12.9256549,80.10437
"Thandalam,Chennai, India",13.0114615,80.1274115
"Havambavi,Bellary, India",,
"Manuganahalli,Mysore, India",,
"Bogadi Road,Mysore, India",12.3063574,76.6265408
"Bettadur,Mysore, India",,
"Keshwapur,Hubli, India",15.3620389,75.1517872
"Chikka Tirupathi,Kolar, India",12.8957681,77.8671014
"Kusugal,Hubli Dharwad, India",,
"NH 4,Dharwad, India",15.4540505,75.0066516
"Vijaya nagar,Mysore, India",,
"Shyadanahalli,Mysore, India",,
"Gokul Road,Hubli, India",15.3549819,75.0887119
"Chikkaballapur,Bangalore, India",13.0993764,77.388729
"Elavala,Mysore, India",,
"Hunsur Road,Mysore, India",12.3211644,76.618713
"Bogadhi,Mysore, India",,
"Basaveshwar Nagar,Bangalore, India",12.9728678,77.6094161
"Gokul,Hubli, India",15.3509796,75.1191156
"Bannur Road,Mysore, India",12.3054512,76.6926264
"Dharwad,Dharwad, India",15.4540505,75.0066516
"Santosh Nagar,Hubli, India",15.375364,75.1366989
"Yelahanka New Town,Bangalore, India",13.0978039,77.5811889
"Malur,Kolar, India",13.0058697,77.9393648
"Basavanagudi,Bangalore, India",12.9417261,77.5755021
"Hosur Road,Bangalore, India",12.9225076,77.6193904
"Electronic City Phase 2,Bangalore, India",12.8468545,77.6769267
"Rajarajeshwari Nagar,Bangalore, India",12.9274413,77.5155224
"Anekal Main Road,Bangalore, India",12.7407988,77.7091003
"Jayanagar,Bangalore, India",12.9292731,77.5824229
"Hesarghatta Road,Bangalore, India",13.0860096,77.5484306
"Baghajatin,Kolkata, India",22.4827391,88.3866708
"Doddaballapur Main Road,Bangalore, India",,
"Ottiambakkam,Chennai, India",12.8890331,80.1845308
"Jakkur,Bangalore, India",13.0784743,77.6068938
"Kogilu,Bangalore, India",13.1067228,77.6173956
"Sarjapura Attibele Road,Bangalore, India",,
"Varthur,Bangalore, India",12.9406508,77.746988
"Bhoganhalli,Bangalore, India",,
"Doddakannelli,Bangalore, India",12.9115381,77.6934164
"Hennur,Bangalore, India",13.037077,77.6413572
"Marathahalli,Bangalore, India",12.9552572,77.6984163
"Kadugodi,Bangalore, India",12.9957428,77.7579489
"Thubarahalli,Bangalore, India",12.9547872,77.7213154
"Munnekollal,Bangalore, India",,
"Hosahalli,Bangalore, India",12.9660431,77.5414979
"Belathur,Bangalore, India",12.9989822,77.7408733
"AECS Layout,Bangalore, India",12.964118,77.7130369
"Budigere,Bangalore, India",13.1351506,77.7471989
"Jangamakote,Bangalore, India",13.2615925,77.8469831
"Kengeri,Bangalore, India",12.9176571,77.4837568
"Mannagudda,Mangalore, India",12.8819149,74.8353565
"Punawale,Pune, India",18.6382904,73.7461948
"Shiribeedu,Udupi, India",,
"Ponmar,Chennai, India",,
"Bannerghatta,Bangalore, India",12.9104248,77.6001651
"NH 4,Kolar, India",13.1367201,78.1337246
"Chandapura,Bangalore, India",12.8009043,77.7114908
"HSR Layout,Bangalore, India",12.9116225,77.6388622
"Kolar Road,Kolar, India",23.1877926,77.4171827
"Vemagal,Kolar, India",13.1923524,78.0193456
"Siddhartha Vihar,Ghaziabad, India",,
"Yemalur,Bangalore, India",12.9454643,77.6805505
"RMV Extension Stage 2,Bangalore, India",13.0222132,77.5781101
"Bellary Road,Bangalore, India",13.0240965,77.5849006
"Rajendranagar Mandal,Hyderabad, India",17.3615965,78.4276746
"Marathahalli Sarjapur Outer Ring Road,Bangalore, India",,
"Rashtriya Vidyalaya Road,Bangalore, India",12.9208895,77.5801803
"Kadubeesanahalli,Bangalore, India",12.9366107,77.7047322
"Anna Nagar,Chennai, India",13.0872004,80.2164421
"Infantry Road,Bangalore, India",12.9800059,77.6050006
"Shivaji Nagar,Bangalore, India",12.988325,77.6004488
"Sampangi rama Nagar,Bangalore, India",12.9666076,77.5925094
"Raja Ram Mohanroy Extension,Bangalore, India",,
"Derelakatai,Mangalore, India",,
"Nandi Hills,Bangalore, India",13.5379282,77.7324372
"Rajanukunte,Bangalore, India",13.1691299,77.5599986
"Cooke Town,Bangalore, India",13.0021998,77.6251814
"Magadi Main Road,Bangalore, India",12.9836286,77.5540526
"HAL Old Airport Road,Bangalore, India",12.9628509,77.6273702
"Bagalur Main Road,Bangalore, India",13.0887495,77.6547635
"Richmond Town,Bangalore, India",12.963555,77.6015856
"Haralur Main Road,Bangalore, India",,
"Victoria Layout,Bangalore, India",12.9656579,77.6142682
"Cunningham Road,Bangalore, India",12.983184,77.598541
"Richmond Road,Bangalore, India",12.96623,77.6067814
"Frazer Town,Bangalore, India",12.9975851,77.6136744
"Vasanth Nagar,Bangalore, India",12.9921738,77.591459
"Halasuru,Bangalore, India",12.9778793,77.6246697
"Mathikere,Bangalore, India",13.0333587,77.5581786
"Jalahalli,Bangalore, India",13.0394104,77.5197351
"Kismatpur,Hyderabad, India",17.3316182,78.4033571
"Benson Town,Bangalore, India",12.997343,77.6036815
"Vittal Mallya Road,Bangalore, India",12.9719747,77.5945187
"Ambalipura,Bangalore, India",12.9173303,77.667161
"Richards Town,Bangalore, India",13.0042369,77.6170601
"Kensington Road,Bangalore, India",12.9846156,77.6223961
"Ashok Nagar,Bangalore, India",12.9694359,77.6092319
"Vidyaranyapura,Bangalore, India",13.0766407,77.5577315
"Iyyappanthangal,Chennai, India",,
"Gottigere,Bangalore, India",12.8565317,77.5877237
"Kammanahalli,Bangalore, India",13.0148544,77.6382029
"Hitech City,Hyderabad, India",17.469728,78.3852406
"Bejai,Mangalore, India",12.8915786,74.8414688
"Cox Town,Bangalore, India",12.9934859,77.6251081
"KK Nagar West,Chennai, India",13.0441391,80.1933467
"Lavelle Road,Bangalore, India",12.9683401,77.5965067
"Shanthala Nagar,Bangalore, India",12.9714173,77.5994394
"Asif Nagar,Hyderabad, India",17.3857483,78.4505083
"Falnir,Mangalore, India",12.8711403,74.849112
"Greams Road,Chennai, India",13.0568226,80.25514
"Marine Drive,Ernakulam, India",9.9784782,76.2757727
"Fathenagar,Hyderabad, India",17.4598339,78.4525504
"Bommasandra,Bangalore, India",12.816016,77.6892217
"Huvinayakanahalli,Bangalore, India",13.1478821,77.6896848
"Mysore Road,Bangalore, India",12.9466619,77.5300896
"Mogappair West Ambattur Industrial Estate,Chennai, India",,
"Moti Nagar,Hyderabad, India",17.4508069,78.422242
"Palace Road,Bangalore, India",12.9843763,77.5879426
"Rachenahalli Main Road,Bangalore, India",13.0573325,77.627428
"Chikkanagamangala,Bangalore, India",12.8565333,77.6927891
"Mysore City,Mysore, India",12.3035147,76.6521933
"Cambridge Layout,Bangalore, India",13.0076285,77.7258775
"Metagalli,Mysore, India",12.347751,76.6298165
"Nandi Durga Road,Bangalore, India",12.9974474,77.6009869
"Mahadevapura,Bangalore, India",12.9965445,77.6927176
"JP Nagar,Mysore, India",12.2655944,76.6465404
"Derebail,Mangalore, India",,
"Rajaji Nagar,Bangalore, India",13.0041618,77.5491817
"Brookefield,Bangalore, India",12.9652094,77.717936
"Ilavala Hobli,Mysore, India",,
"Nanjungud Road,Mysore, India",,
"Kandhanchavadi,Chennai, India",,
"Malleshwaram,Bangalore, India",13.0027353,77.5703253
"Madh,Mumbai, India",19.1375285,72.7918857
"Malad,Mumbai, India",19.1867193,72.8485884
"Carmona,Goa, India",15.1976008,73.9510757
"Prabhadevi,Mumbai, India",19.0074717,72.8358965
"Deonar,Mumbai, India",19.0475502,72.9051895
"Kulai,Mangalore, India",12.9635649,74.806221
"Goregaon West,Mumbai, India",19.1633281,72.8411995
"Sector-37,Chandigarh, India",30.7385345,76.7503381
"Surathkal,Mangalore, India",12.9798673,74.8246658
"Colaba,Mumbai, India",18.915091,72.8259691
"Haji Ali,Mumbai, India",18.9776392,72.8090351
"Altamount Road,Mumbai, India",18.9662078,72.8090548
"Tardeo,Mumbai, India",18.9722351,72.8203423
"CBD Belapur,Navi Mumbai, India",19.0190244,73.0390629
"Kulshekar,Mangalore, India",,
"Kaikamba,Mangalore, India",12.9497858,74.9343991
"Bajpe,Mangalore, India",12.9546178,74.8847182
"SL Mathias Road,Mangalore, India",,
"Mavoor,Kozhikode, India",11.2607979,75.9529912
"Olarikkara,Thrissur, India",10.5195788,76.1741304
"Kadri,Mangalore, India",12.8897288,74.8501424
"Nanthoor,Mangalore, India",12.8847697,74.8607701
"Kudroli,Mangalore, India",12.8765518,74.8302397
"Chilimbi,Mangalore, India",12.8935984,74.837515
"Bendoorwell,Mangalore, India",,
"Urwa,Mangalore, India",12.889223,74.8325295
"Yemmekere,Mangalore, India",12.8499951,74.8411897
"Mallikatte,Mangalore, India",12.8783034,74.8553269
"Bendoor,Mangalore, India",12.8728457,74.8561416
"Yeyyadi,Mangalore, India",12.8979468,74.861564
"Pvs Jn,Mangalore, India",,
"Ashok Nagar,Mangalore, India",,
"Bolar,Mangalore, India",12.8468042,74.8430182
"Balmatta,Mangalore, India",12.8791877,74.8584005
"Pandeshwar,Mangalore, India",12.85684,74.8379984
"Gandhi Nagar,Mangalore, India",13.0575915,77.5894655
"Kankanady,Mangalore, India",12.8646481,74.8600033
"Shakti Nagar,Mangalore, India",,
"Jyoti Circle,Mangalore, India",,
"Bondel,Mangalore, India",12.9243306,74.8694491
"Pumpwell,Mangalore, India",12.8696153,74.86606
"Hampankatta,Mangalore, India",12.8691203,74.843432
"Mangaladevi,Mangalore, India",12.8492308,74.8452609
"Nantoor,Mangalore, India",12.8838547,74.8637169
"Kottara Chowk,Mangalore, India",,
"Alape,Mangalore, India",12.8713284,74.8867979
"KSR Road,Mangalore, India",,
"Shiva bagh,Mangalore, India",,
"Kuttar Junction,Mangalore, India",,
"Arya Samaj Road,Mangalore, India",,
"Attavar,Mangalore, India",12.860548,74.8480626
"Sanjayanagara,Bangalore, India",13.0318634,77.5774383
"Boloor,Mangalore, India",12.8866121,74.8247716
"Mahadev Nagar Tekra,Ahmedabad, India",,
"Bardhanpalli,Kolkata, India",,
"Mary Hill,Mangalore, India",,
"Kottara,Mangalore, India",12.9111902,74.8357222
"Lalitadripura,Mysore, India",12.2919164,76.6951322
"Belvata,Mysore, India",,
"Block 7th Jayanagar,Bangalore, India",12.928559,77.5823467
"Lakshmipuram,Mysore, India",12.2959875,76.6455658
"Basthipura,Mysore, India",,
"Yelwal,Mysore, India",,
"Belavadi,Mysore, India",12.3383044,76.5725135
"K Hemmanahalli,Mysore, India",,
"Vijayanagar 4th Stage,Mysore, India",,
"T N Pur,Mysore, India",,
"Sardar Vallabh Bhai Patel Nagar,Mysore, India",,
"Yandahalli,Mysore, India",,
"sapthamathruka layout,Mysore, India",,
"Rajendranagar,Mysore, India",12.3323998,76.6672293
"Hudco Layout,Mysore, India",12.342979,76.6506444
"Hebbal,Mysore, India",12.3579894,76.6105084
"JSS Layout,Mysore, India",12.2912923,76.6947245
"Vijayanagar Extn.,Mysore, India",,
"Srirampura,Mysore, India",12.2637268,76.622815
"Shivapura,Bangalore, India",13.0148187,77.5047613
"Konanakunte,Bangalore, India",12.8792861,77.5697529
"Kothnoor Dinne,Bangalore, India",,
"Sriramapura,Mysore, India",12.2701965,76.6242663
"KRS Road,Mysore, India",12.3150185,76.6431746
"Varuna,Mysore, India",12.3796251,76.6342297
"Sindhuvalli,Mysore, India",12.2872621,76.6246846
"Thaluru,Mysore, India",,
"Doddakaturu,Mysore, India",,
"Yelawala,Mysore, India",,
"HD Kote Road,Mysore, India",,
"Jayapura Hobli,Mysore, India",12.2507698,76.5845197
"Satagalli,Mysore, India",12.32895,76.6878529
"Narasimha Raja Mohalla,Mysore, India",,
"Nanjangud Highway,Mysore, India",,
"Taloor,Mysore, India",,
"Chamundipuram,Mysore, India",12.2885812,76.6481518
"Hanchya,Mysore, India",,
"V V Mohalla,Mysore, India",12.3076527,76.6670177
"Gokulam,Mysore, India",12.3260989,76.628297
"Jaya Laxmi Puram,Mysore, India",,
"Vijayapura Town,Bangalore, India",13.2964056,77.8028933
"Neeladri Nagar,Bangalore, India",12.8415946,77.6479125
"Madaragalli,Mysore, India",,
"Gejjagalli,Mysore, India",,
"Srinagara Layout,Mysore, India",,
"Bugathagalli,Mysore, India",,
"Yadavgiri,Mysore, India",,
"Dattagalli,Mysore, India",12.2831709,76.6061144
"Visveshwara Nagar,Mysore, India",,
"Mahadevapura Main Road,Mysore, India",,
"Vidyarayanapuram,Mysore, India",,
"Hootagalli,Mysore, India",,
"KC Layout,Mysore, India",12.2975827,76.6851812
"Chikkanahalli,Bangalore, India",12.9058433,77.6202731
"Puttur,Mangalore, India",,
"Sathgalli,Mysore, India",,
"Ramanahalli,Mysore, India",,
"Mandi Mohalla,Mysore, India",12.3168718,76.6539059
"Nazarbad,Mysore, India",12.3093335,76.6657534
"Siddhartha Layout,Mysore, India",12.3090345,76.6844135
"Belagola,Mysore, India",,
"Dadadahalli,Mysore, India",,
"Pallikaranai,Chennai, India",12.9304748,80.2077692
"Lal Bagh Main Road,Bangalore, India",,
"Bavdhan,Pune, India",18.5209541,73.7780873
"Chikkajala,Bangalore, India",13.1679234,77.6372834
"Guindy,Chennai, India",13.0086685,80.2126063
"Bilekahalli,Bangalore, India",12.9046331,77.6070945
"Trichy Road,Coimbatore, India",11.0055605,77.0676212
"Marine Drive,Kochi, India",9.9784782,76.2757727
"Phase 7 JP Nagar,Bangalore, India",12.9096941,77.5866067
"Amrutahalli,Bangalore, India",13.0662319,77.6007646
"Valasaravakkam,Chennai, India",13.0410164,80.1721682
"Netoor,Kochi, India",,
"Stadium Link Road,Kochi, India",9.9928554,76.3015338
"Maradu,Ernakulam, India",9.9397588,76.3286304
"Edappally,Kochi, India",10.025487,76.3079848
"Aluva,Kochi, India",10.1100952,76.3495159
"Kadavanthra,Kochi, India",9.9641619,76.2985358
"Panampily Nagar,Kochi, India",,
"Maradu,Kochi, India",9.9451454,76.3342475
"Mattanchery,Kochi, India",9.9578355,76.2607201
"Menaka-MARINE DRIVE,Kochi, India",,
"Kalamasery,Kochi, India",,
"Kochangadi,Kochi, India",9.9510767,76.2599855
"Shenoys,Ernakulam, India",9.977945,76.2839425
"Panayappilly,Kochi, India",9.9496976,76.2576753
"Ravipuram,Kochi, India",9.961558,76.2934625
"Padivattom,Ernakulam, India",10.0093308,76.3157946
"Panampilly Nagar,Ernakulam, India",9.9555438,76.2965138
"Irumpanam,Ernakulam, India",9.9686302,76.355781
"Kathrikadavu,Kochi, India",,
"Pallimukku,Kochi, India",8.8764222,76.6238298
"Ettumanoor,Kottayam, India",9.6751487,76.5460114
"Kanjikuzhy,Kottayam, India",9.5854516,76.5454541
"Thrippunithura,Kochi, India",9.9477932,76.3459791
"Sector 28,Noida, India",28.571608,77.3318283
"PT Usha Road,Ernakulam, India",9.9735566,76.2833124
"Cheranalloor,Kochi, India",,
"Nellikunnu,Thrissur, India",10.7180709,76.180702
"Palarivattom,Kochi, India",10.0029489,76.3059882
"Puthiyangadi,Kozhikode, India",11.3036442,75.7616721
"Thiruvaniyoor,Ernakulam, India",9.93392,76.4248118
"Eroor,Kochi, India",9.9675898,76.3311011
"UK Sankunni Road,Kozhikode, India",,
"Avenue Road,Thrissur, India",10.5135577,76.2315219
"Chidambarampady,Kottayam, India",,
"Eloor,Ernakulam, India",10.0669964,76.2989276
"Nirman Nagar,Jaipur, India",26.8834571,75.7476254
"Mannanthala,Trivandrum, India",8.5606753,76.9433771
"Thiruvalla,Pathanamthitta, India",9.3867448,76.5762652
"Kaloor,Kochi, India",10.1467961,76.2517878
"Elamakkara,Kochi, India",10.0026919,76.3058331
"Sreekaryam,Trivandrum, India",8.5489489,76.9171867
"Gandhi Nagar,Kottayam, India",9.6278999,76.5407545
"Chevarambalam,Kozhikode, India",11.282231,75.8106776
"Pala,Kottayam, India",9.7130742,76.6831302
"Puthuppally,Kottayam, India",9.5593525,76.5715284
"Pottammal,Kozhikode, India",11.2601885,75.808315
"Paravattani,Thrissur, India",10.5257508,76.2368509
"Anchery,Thrissur, India",10.5028707,76.2434682
"Vellayil,Kozhikode, India",11.2649807,75.7740572
"Peringavu,Thrissur, India",10.549097,76.219974
"Edappally,Ernakulam, India",10.0251551,76.3113552
"Kazhakkottam,Trivandrum, India",8.5979439,76.9001119
"Cherthala,Alappuzha, India",9.6912036,76.3257168
"Kottooli,Kozhikode, India",11.265796,75.8048582
"Kottakkakam,Kollam, India",8.889782,76.5787623
"Thottumugham,Keezhmad, India",,
"Vaduthala,Ernakulam, India",10.0187115,76.2752271
"Thevara,Ernakulam, India",9.9361285,76.2982904
"Valiyannur,Kannur, India",11.8994566,75.4201637
"Kuriachira,Thrissur, India",10.5027392,76.2228498
"Kottankulangara,Alappuzha, India",9.5248108,76.3498544
"Kalathipady,Kottayam, India",9.5890803,76.5527827
"Eranhipaalam,Kozhikode, India",,
"Vytilla,Ernakulam, India",9.9718227,76.3178983
"Vyttila,Ernakulam, India",9.9673396,76.3175261
"Mansarovar,Jaipur, India",26.8756076,75.7509072
"Keerthi Nagar,Ernakulam, India",10.0127661,76.293177
"Nagambadam,Kottayam, India",,
"Pillakad,Thrissur, India",10.6308945,76.0314167
"Bavana Nagar,Kollam, India",,
"Tazhekkod,Kozhikode, India",11.2564259,75.7827902
"Koombara,Kozhikode, India",11.3250556,76.0753548
"Kollam Theni Hwy,Kottayam, India",9.5380434,76.8951612
"Erayil kadavu,Kottayam, India",9.5873327,76.5289163
"Manganam,Kottayam, India",9.58334,76.54999
"Puthanangady,Kottayam, India",9.5909073,76.5134828
"Kannothchal,Kannur, India",,
"Devalokam,Kottayam, India",9.5776878,76.5432188
"Bilathikkulam,Kozhikode, India",,
"Mananchira,Kozhikode, India",11.2545265,75.7800114
"Thiruthiyad,Kozhikode, India",11.2619216,75.7915398
"Vaishali Nagar,Jaipur, India",26.9095703,75.7391732
"Dadi Ka Phatak,Jaipur, India",26.9619131,75.7572143
"Shyam Nagar,Jaipur, India",26.8964768,75.7706279
"Elamkulam,Ernakulam, India",9.9689398,76.3003184
"Vattaiyurkavu,Trivandrum, India",,
"Koorkenchery,Thrissur, India",10.5024998,76.2129619
"Payyambalam,Kannur, India",11.8715129,75.3550542
"Perumanoor,Kochi, India",9.9482372,76.2934291
"Ayyappankavu,Kochi, India",,
"Nadakkave,Kozhikode, India",11.2710537,75.7763309
"Kottayam,Kottayam, India",9.591564,76.5221599
"Pallippuram,Trivandrum, India",8.5928975,76.8593729
"Kulathoor,Trivandrum, India",8.5372683,76.8801999
"Thirunakara,Kottayam, India",9.5907827,76.5201407
"S H Mount,Kottayam, India",9.6121112,76.5279065
"Thukalassery,Thiruvalla, India",9.370971,76.5789803
"Vypin,Kochi, India",10.078103,76.2059731
"Pottore,Thrissur, India",10.5822544,76.1999137
"Pangappara,Trivandrum, India",8.5563727,76.9043933
"Dighi,Pune, India",18.6227121,73.8738776
"Mahatma Gandhi Road,Kochi, India",9.4645574,76.3401835
"Akkulams,Trivandrum, India",,
"Kodimatha,Kottayam, India",9.5793963,76.5196499
"Thiruvankulam,Kochi, India",9.9459926,76.3683807
"Guruvayur,Thrissur, India",10.5972429,76.0459148
"Nedumbassery,Kochi, India",10.1544859,76.3924889
"Petta,Trivandrum, India",8.4887471,76.937592
"Kowdiar,Trivandrum, India",8.5222606,76.9605163
"Nalanchira,Trivandrum, India",8.5452879,76.9451042
"Pattom,Trivandrum, India",8.5186064,76.9423829
"Vazhakkala,Kochi, India",,
"Nandavanam,Trivandrum, India",8.5070068,76.9555929
"Vettamukku,Trivandrum, India",8.5085117,76.987555
"Sastamangalam,Trivandrum, India",,
"Kuravankonam,Trivandrum, India",8.5245103,76.9540027
"Perurkada,Trivandrum, India",,
