city,state,country,builder_name,project_name,location_text,status,project_type,budget_raw,source
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Plumeria,"Vibhuti Khand,Lucknow",completed,"2, 3 BHK 
										Multistorey Apartment..",₹90 Lac   -₹1 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Pashupati Apartments,"Butler Colony,Lucknow",completed,"3, 4 BHK 
										..",₹86.0 Lac   -₹1.75 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Hampton Court,"Kanpur Road,Lucknow",completed,"3 BHK 
										..",₹48.7 Lac   -₹53.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Pulmeria,"Gomti Nagar,Lucknow",completed,"2 BHK 
										Multistorey Apartment..",₹75 Lac Onwards,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Enclave,"Faizabad Road,Lucknow",completed,,₹59.5 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Presidential Arcade,"Vibhuti Khand,Lucknow",completed,,₹1.41 Cr   -₹1.74 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Pandit House,"Hazratganj,Lucknow",completed,,₹77.0 Lac   -₹88.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Vintage Apartment,"Butler Colony,Lucknow",completed,,₹86.0 Lac   -₹1.75 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Plot Project,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Maple Apartment,"Hasanganj,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Landmark Arcade,"Faizabad Road,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Plot,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Savanna,"Raibareli Road,Lucknow",completed,,₹83.5 Lac   -₹1.03 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Acre Scheme,"Sultanpur Road,Lucknow",completed,,₹80.0 Lac   -₹1.06 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rohtas Projects Ltd.,Rohtas Oasis,"Raibareli Road,Lucknow",completed,,₹83.5 Lac   -₹1.03 Cr,magicbricks
Lucknow,Uttar Pradesh,India,DaleIndia Developer Pvt Ltd,DaleIndia Rameshvarm city,"Sultanpur Road,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,DaleIndia Developer Pvt Ltd,Dale India Geeta Vihar Homes,"Sultanpur Road,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,DaleIndia Developer Pvt Ltd,DaleIndia Dale Homes,"Anora Kala,Lucknow",completed,"3 BHK 
										Residential House, Villa..",₹58.6 Lac   -₹64.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,DaleIndia Developer Pvt Ltd,DaleIndia Adiyogi Vally,"Sonaee Kazehra,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Jai Mega Developer Pvt. Ltd.,JMD Green Phase II,"Sultanpur Road,Lucknow",ongoing,,₹80.0 Lac   -₹1.06 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Jai Mega Developer Pvt. Ltd.,JMD Homes,"Mohanlalganj,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Jai Mega Developer Pvt. Ltd.,JMD Greens,"Raibareli Road,Lucknow",completed,,₹83.5 Lac   -₹1.03 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Jai Mega Developer Pvt. Ltd.,JMD Residency Phase 1,"Raibareli Road,Lucknow",completed,,₹83.5 Lac   -₹1.03 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Jai Mega Developer Pvt. Ltd.,JMD Green Phase 1,"Raibareli Road,Lucknow",completed,,₹83.5 Lac   -₹1.03 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Parth Aadayant,"Gomti Nagar Extension Bypass Road,Lucknow",ongoing,"3 BHK 
										Multistorey Apartment..",₹86 Lac Onwards,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Goldfinch State,"Kanpur Road,Lucknow",ongoing,"2 BHK 
										..",₹49.0 Lac   -₹53.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Mega Township,"Kanpur Road,Lucknow",ongoing,"3 BHK 
										Multistorey Apartment..",₹55 Lac Onwards,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Samridhi,"Kanpur Road,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Republic EWS LIG,"Sarojani Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Humming Retreat Phase 2,"Sarojani Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Humming Phase 2,"Sarojani Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Goldfinch Phase 2,"Sarojini Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Canary Phase 2,"Kanpur Road,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Greenshank State,"Sarojini Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Parth Aadyant NU,"Amar Shaheed Path,Lucknow",ongoing,,₹1.11 Cr   -₹1.46 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,REPL Parth Aadyant,"Gomti Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Humming Retreat,"Sarojini Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Canary State,"Sarojini Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Gardenia Residency,"Kanpur Road,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Pelican State,"Sarojani Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Arka,"Gomti Nagar Extension Bypass Road,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Humming State,"Sarojani Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Aadyant,"Amar Shaheed Path,Lucknow",completed,"1, 3 BHK 
										Multistorey Apartment..",₹71.7 Lac   -₹1.12 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Aadyant,"Gomti Nagar Extension Bypass Road,Lucknow",completed,"1, 3 BHK 
										Multistorey Apartment..",₹62 Lac   -₹97.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Republic,"Kanpur Road,Lucknow",completed,"3, 4 BHK 
										..",₹48.7 Lac   -₹53.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Goldfinch Towers,"Sarojani Nagar,Lucknow",completed,"2 BHK 
										..",₹45.7 Lac   -₹51.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Aryavarta Empire,"Sushant Golf City,Lucknow",completed,"2 BHK 
										..",₹37 Lac   -₹82.5 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Humming State,"Kanpur Road,Lucknow",completed,"1 BHK 
										Multistorey Apartment..",₹20.9 Lac   -₹77 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Republic Carnation Tower,"Sarojani Nagar,Lucknow",completed,,₹45.7 Lac   -₹51.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Arka Phase III,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Arka Phase II,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth Arka,"Gomti Nagar,Lucknow",completed,,₹1.02 Cr   -₹2.89 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Paarth Infrabuild Pvt. Ltd.,Paarth NU,"Gomti Nagar Extension Bypass Road,Lucknow",completed,,₹95.0 Lac   -₹1.30 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Aishbagh Height,"Aishbagh,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Aslesa,"Kanpur Road,Lucknow",completed,"2, 3 BHK 
										Multistorey Apartment..",₹48.7 Lac   -₹53.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Sargam Apartment,"Jankipuram Extension,Lucknow",completed,"1, 3, 4 BHK 
										..",₹69.5 Lac   -₹92.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Smriti Aprartment,"Sector J Jankipuram ,Lucknow",completed,"2, 3 BHK 
										..",₹50.0 Lac Onwards,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Lucknow Development Authority Rashmilok Apartment,"Sharda Nagar,Lucknow",completed,"1, 2 BHK 
										..",₹44.3 Lac   -₹66.7 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Srishti Apartment,"Jankipuram,Lucknow",completed,"2 BHK 
										Multistorey Apartment..",₹27.5 Lac   -₹55.8 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Magha Apartment,"Sarojani Nagar,Lucknow",completed,"2 BHK 
										..",₹45.7 Lac   -₹51.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Deepshikha Mansarovar Yojana,"Sarojani Nagar,Lucknow",completed,"2 BHK 
										..",₹45.7 Lac   -₹51.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA LDA Apartment,"Gomti Nagar,Lucknow",completed,"3 BHK 
										..",₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Srijan Apartment,"Aliganj,Lucknow",completed,"2 BHK 
										..",₹51.2 Lac   -₹60.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Sopan Enclave Phase II,"Priyadarshani,Lucknow",completed,"3 BHK 
										..",₹49.3 Lac Onwards,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Srishti Apartment,"Bakshi Ka Talab,Lucknow",completed,"3 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA 72 Sugam Awas,"Rashmi Khand,Lucknow",completed,"1 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Apartment,"Nehrunagar,Lucknow",completed,"1 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Kabir Nagar Devpur Para Multistoried,"Hans Khera,Lucknow",completed,"3 BHK 
										..",₹32.8 Lac   -₹34.7 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Phalguni Apartment,"Transport Nagar,Lucknow",completed,"2 BHK 
										..",₹28.0 Lac   -₹34.4 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Poorva Apartment,"Mansarovar,Lucknow",completed,"1 BHK 
										..",₹36.9 Lac   -₹41.5 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Srishti Apartment,"Gaurabagh,Lucknow",completed,"1 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Janeshwar Enclave,"Jankipuram,Lucknow",completed,"3 BHK 
										..",₹55.8 Lac   -₹64.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Magha Apartment,"Kanpur Road,Lucknow",completed,,₹48.7 Lac   -₹53.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Shrawan Apartment,"Kanpur Road,Lucknow",completed,,₹48.7 Lac   -₹53.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Janeshwar Enclave,"Jankipuram,Lucknow",completed,,₹55.8 Lac   -₹64.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Mrigshira Apartment,"Aliganj,Lucknow",completed,,₹51.2 Lac   -₹60.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Sopan Enclave,"Sitapur Road,Lucknow",completed,,₹76.2 Lac   -₹81.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Vishesh Khand,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Panchsheel Affordable Houses,"Bakshi Ka Talab,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Shravan Apartment,"Hindnagar Colony,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Deepshikha,"Sarojani Nagar,Lucknow",completed,,₹45.7 Lac   -₹51.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Aadra Apartment,"Vrindavan Colony,Lucknow",completed,,₹28.5 Lac   -₹57.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Ratanlok Apartment,"Ruchi Khand 1,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Bharnee Apartments,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Aadra Apartment,"Babasaheb Bhim Rao Ambedkar University Area,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Dhenumati Apartment,"Butler Colony,Lucknow",completed,,₹86.0 Lac   -₹1.75 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Panchsheel Ashray 3,"Jankipuram Extension,Lucknow",completed,,₹61.0 Lac   -₹68.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Tulip Residencey,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Patel Devsthan III,"Kursi Road,Lucknow",completed,,₹41.6 Lac   -₹56.5 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,Tulip Residency,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Lucknow Development Authority,LDA Tulip Residency,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Serenity by Rishita,"Sushant Golf City,Lucknow",ongoing,Multistorey Apartment..,₹3.08 Cr   -₹4.20 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Mulberry Heights Phase 5,"Sushant Golf City,Lucknow",ongoing,"2, 3 BHK 
										Multistorey Apartment..",₹1.06 Cr   -₹2.50 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Serenity Phase I,"Sushant Golf City,Lucknow",ongoing,"4 BHK 
										Multistorey Apartment..",₹2.84 Cr Onwards,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Mulberry Heights Phase 3,"Sushant Golf City,Lucknow",ongoing,"2, 3 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Mulberry Heights Phase 6,"Sushant Golf City,Lucknow",ongoing,"3 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Mulberry Heights Phase 4,"Sushant Golf City,Lucknow",ongoing,"2 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Crest Exotica,"IIM Road,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Manhattan,"Gomti Nagar Extension Bypass Road,Lucknow",completed,"4 BHK 
										Multistorey Apartment..",₹87.7 Lac   -₹2.19 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Mulberry Heights Phase 2,"Sushant Golf City,Lucknow",completed,Multistorey Apartment..,₹1.43 Cr   -₹1.70 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Mulberry Heights,"Sushant Golf City,Lucknow",completed,"3 BHK 
										Multistorey Apartment..",₹1.60 Cr   -₹2.22 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Mulberry,"Ansal API Golf City,Lucknow",completed,Multistorey Apartment..,₹1.15 Cr   -₹1.93 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Mulberry Villas,"Sushant Golf City,Lucknow",completed,"3 BHK 
										..",₹1.19 Cr   -₹1.68 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Rishita Developers Pvt. Ltd.,Rishita Ansal Celebrity Greens,"Amar Shaheed Path,Lucknow",completed,"2 BHK 
										..",₹80.4 Lac   -₹2.51 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Twenty One,"Gomti Nagar Extension Bypass Road,Lucknow",ongoing,Multistorey Apartment..,₹2.34 Cr   -₹2.43 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar OneWorld Whispering Woods,"Gomti Nagar Extension Bypass Road,Lucknow",ongoing,Multistorey Apartment..,₹1.89 Cr   -₹2.16 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Gallant,"Mahanagar,Lucknow",ongoing,Multistorey Apartment..,₹3.81 Cr Onwards,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Belvedere Suites,"Gomti Nagar Extension Bypass Road,Lucknow",ongoing,"4 BHK 
										Multistorey Apartment..",₹2.70 Cr   -₹4.88 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar One World Valencia County,"Gomti Nagar,Lucknow",ongoing,"4, 5 BHK 
										Villa..",₹4.11 Cr   -₹4.35 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Mannat Extension 3,"Faizabad Road,Lucknow",ongoing,"3 BHK 
										..",₹72.7 Lac   -₹92.5 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Armaan Muskan,"Aliganj,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Valencia County,"Gomti Nagar Extension Bypass Road,Lucknow",completed,"4, 5 BHK 
										..",₹5.06 Cr   -₹14.36 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Paradise,"Faizabad Road,Lucknow",completed,"3 BHK 
										..",₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Grand,"Jopling Road,Lucknow",completed,"3 BHK 
										Multistorey Apartment..",₹2.60 Cr   -₹2.83 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Imperial,"Gokhale marg,Lucknow",completed,"3, 4 BHK 
										..",₹2.50 Cr   -₹3.05 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Oneworld Belvedere Court Integrated Tower,"Gomti Nagar,Lucknow",completed,"3, 4 BHK 
										..",₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Titanium,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Mannat,"Faizabad Road,Lucknow",completed,"2, 3 BHK 
										Multistorey Apartment..",₹71.9 Lac   -₹88.9 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar One World,"Gomti Nagar Extension Bypass Road,Lucknow",completed,"2, 3, 4 BHK 
										..",₹1.06 Cr   -₹1.65 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Garden Bay Villa,"Mubarakpur,Lucknow",completed,"3 BHK 
										..",₹50.0 Lac   -₹60.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Emerald,"Jopling Road,Lucknow",completed,"3, 5 BHK 
										..",₹2.13 Cr   -₹2.65 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Estate,"Hasanganj,Lucknow",completed,"3 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Homes,"Gomti Nagar,Lucknow",completed,"3 BHK 
										..",₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Meadows,"Butler Colony,Lucknow",completed,"4 BHK 
										..",₹86.0 Lac   -₹1.75 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Dwelling,"Charbagh,Lucknow",completed,,₹55.0 Lac   -₹75.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Luxury Homes,"Hazratganj,Lucknow",completed,,₹77.0 Lac   -₹88.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Grand Residences,"Hazratganj,Lucknow",completed,,₹77.0 Lac   -₹88.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Star,"Lalbagh,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Logix,"Rana Pratap Marg,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Square,"Lalbagh,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Corporate Park,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Nest,"Vasant Kunj,New Delhi",completed,,₹3.60 Cr   -₹4.25 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Apartments,"Butler Colony,Lucknow",completed,,₹86.0 Lac   -₹1.75 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Garden Bay Plots,"Mubarakpur,Lucknow",completed,,₹50.0 Lac   -₹60.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar,"Maidan,Kolkata",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Heights,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Court,"Hazratganj,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Elldee Plaza,"Indira Nagar,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Courtyard,"Madiyaon,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Tower,"Vibhuti Khand,Lucknow",completed,,₹1.41 Cr   -₹1.74 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Corp Ltd.,Shalimar Garden Bay Plots,"Alam Nagar,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,M I Builders Pvt Ltd,MI Royal Court I,"Gomtinagar Extension,Lucknow",ongoing,"3 BHK 
										Multistorey Apartment..",₹1.62 Cr Onwards,magicbricks
Lucknow,Uttar Pradesh,India,M I Builders Pvt Ltd,Riviera Residency,"Gomti Nagar Extension Bypass Road,Lucknow",ongoing,"3 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,M I Builders Pvt Ltd,MI Central Park,"Amar Shaheed Path,Lucknow",ongoing,,₹93.5 Lac   -₹1.51 Cr,magicbricks
Lucknow,Uttar Pradesh,India,M I Builders Pvt Ltd,MI Retreat Centre,"Sultanpur Road,Lucknow",completed,"2, 3, 4 BHK 
										Multistorey Apartment..",₹81 Lac   -₹1.80 Cr,magicbricks
Lucknow,Uttar Pradesh,India,M I Builders Pvt Ltd,MI Rustle Court,"Gomti Nagar Extension Bypass Road,Lucknow",completed,"2, 3 BHK 
										Multistorey Apartment..",₹100 Lac   -₹1.62 Cr,magicbricks
Lucknow,Uttar Pradesh,India,M I Builders Pvt Ltd,M I Legacy,"Noida Greater Noida Expressway,Noida",completed,,₹79.8 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,M I Builders Pvt Ltd,Rivera Residency,"Sector 6,Noida",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,M I Builders Pvt Ltd,Riviera Phase II,"Gomti Nagar Extension Bypass Road,Lucknow",completed,,₹95.0 Lac   -₹1.30 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Lakecity Pvt Ltd,Shalimar Marbella gh 18,"Gomtinagar Extension,Lucknow",ongoing,"2, 3 BHK 
										Multistorey Apartment..",₹1.27 Cr   -₹2.18 Cr,magicbricks
